Hawaii,Xavier,1.8
CS Northridge,Xavier,9.83333333333
Princeton,Xavier,5.75
Brown,Xavier,1.33333333333
Penn,Xavier,6.75
Yale,Xavier,4.0
Tulane,Xavier,5.5
Tulsa,Xavier,2.33333333333
Houston,Xavier,9.8
UCF,Xavier,11.6666666667
Memphis,Xavier,6.2
East Carolina,Xavier,6.33333333333
Connecticut,Xavier,1.25
SMU,Xavier,5.33333333333
Temple,Xavier,0.285714285714
South Florida,Xavier,7.71428571429
Seton Hall,Xavier,4.11111111111
Creighton,Xavier,3.40540540541
Villanova,Xavier,4.75
St John's,Xavier,2.28205128205
Butler,Xavier,2.0
Providence,Xavier,0.621621621622
Georgetown,Xavier,3.13888888889
Marquette,Xavier,3.10810810811
DePaul,Xavier,3.72222222222
Kennesaw State,Chattanooga,9.28571428571
Stetson,Chattanooga,5.33333333333
Northern Kentucky,Chattanooga,3.0
North Florida,Chattanooga,5.76923076923
Lipscomb,Chattanooga,3.44444444444
South Carolina Upstate,Chattanooga,4.6
Florida Gulf Coast,Chattanooga,0.846153846154
Jacksonville,Chattanooga,6.33333333333
UC Davis,Chattanooga,2.5
UC Santa Barbara,Chattanooga,1.66666666667
CS Northridge,Chattanooga,2.0
Dartmouth,Chattanooga,2.0
Princeton,Chattanooga,2.0
Tulane,Chattanooga,3.5
Cincinnati,Chattanooga,14.0
East Carolina,Chattanooga,3.0
South Florida,Chattanooga,7.0
Seton Hall,Chattanooga,2.125
Creighton,Chattanooga,7.4
Villanova,Chattanooga,12.3333333333
St John's,Chattanooga,1.66666666667
Butler,Chattanooga,25.0
Providence,Chattanooga,7.33333333333
Georgetown,Chattanooga,8.0
Marquette,Chattanooga,6.0
DePaul,Chattanooga,0.666666666667
Xavier,Chattanooga,8.25
Kennesaw State,Western Carolina,1.55555555556
Northern Kentucky,Western Carolina,3.0
North Florida,Western Carolina,4.5
Lipscomb,Western Carolina,1.0
South Carolina Upstate,Western Carolina,5.0
Florida Gulf Coast,Western Carolina,3.33333333333
Jacksonville,Western Carolina,1.8
Cal State Fullerton,Western Carolina,9.0
UC Davis,Western Carolina,4.0
UC Santa Barbara,Western Carolina,2.33333333333
CS Northridge,Western Carolina,5.66666666667
Dartmouth,Western Carolina,1.33333333333
Penn,Western Carolina,4.5
Yale,Western Carolina,7.5
Tulane,Western Carolina,7.5
East Carolina,Western Carolina,0.4
South Florida,Western Carolina,2.5
Seton Hall,Western Carolina,1.33333333333
Creighton,Western Carolina,6.5
St John's,Western Carolina,14.5
Butler,Western Carolina,8.33333333333
DePaul,Western Carolina,9.5
Xavier,Western Carolina,9.5
Chattanooga,Western Carolina,3.08571428571
Kennesaw State,The Citadel,8.0
Stetson,The Citadel,2.0
Northern Kentucky,The Citadel,4.0
North Florida,The Citadel,0.5
Lipscomb,The Citadel,2.0
Florida Gulf Coast,The Citadel,7.0
Jacksonville,The Citadel,5.2
UC Davis,The Citadel,6.5
UC Santa Barbara,The Citadel,17.0
CS Northridge,The Citadel,1.33333333333
Dartmouth,The Citadel,20.6666666667
Penn,The Citadel,2.0
UCF,The Citadel,2.0
East Carolina,The Citadel,11.6666666667
Connecticut,The Citadel,6.0
South Florida,The Citadel,1.0
Seton Hall,The Citadel,20.6666666667
Butler,The Citadel,15.3333333333
Providence,The Citadel,16.75
Marquette,The Citadel,7.5
Chattanooga,The Citadel,7.02857142857
Western Carolina,The Citadel,3.83333333333
Kennesaw State,East Tennessee State,3.22222222222
Northern Kentucky,East Tennessee State,3.6
North Florida,East Tennessee State,4.33333333333
Lipscomb,East Tennessee State,4.0
Florida Gulf Coast,East Tennessee State,0.666666666667
Jacksonville,East Tennessee State,1.66666666667
UC Davis,East Tennessee State,0.0
UC Santa Barbara,East Tennessee State,3.0
CS Northridge,East Tennessee State,2.66666666667
Dartmouth,East Tennessee State,6.66666666667
Tulane,East Tennessee State,1.5
Cincinnati,East Tennessee State,2.33333333333
Memphis,East Tennessee State,16.0
East Carolina,East Tennessee State,0.8
Seton Hall,East Tennessee State,6.66666666667
Creighton,East Tennessee State,9.0
Villanova,East Tennessee State,24.0
Butler,East Tennessee State,6.2
Marquette,East Tennessee State,9.0
Chattanooga,East Tennessee State,2.58333333333
Western Carolina,East Tennessee State,0.571428571429
The Citadel,East Tennessee State,4.25714285714
Kennesaw State,Wofford,0.111111111111
Northern Kentucky,Wofford,0.4
Lipscomb,Wofford,4.0
Florida Gulf Coast,Wofford,9.5
Jacksonville,Wofford,11.2
UC Davis,Wofford,4.16666666667
UC Santa Barbara,Wofford,0.666666666667
CS Northridge,Wofford,2.6
Dartmouth,Wofford,3.0
Tulsa,Wofford,3.5
Cincinnati,Wofford,7.5
East Carolina,Wofford,7.0
Connecticut,Wofford,7.33333333333
Temple,Wofford,4.5
South Florida,Wofford,2.0
Seton Hall,Wofford,3.0
Creighton,Wofford,0.5
St John's,Wofford,10.0
Butler,Wofford,9.33333333333
DePaul,Wofford,15.0
Chattanooga,Wofford,2.41666666667
Western Carolina,Wofford,2.67567567568
The Citadel,Wofford,8.72972972973
East Tennessee State,Wofford,4.55555555556
Kennesaw State,UNC Greensboro,4.5
Northern Kentucky,UNC Greensboro,1.0
North Florida,UNC Greensboro,7.0
Lipscomb,UNC Greensboro,2.0
Florida Gulf Coast,UNC Greensboro,7.66666666667
Jacksonville,UNC Greensboro,3.5
